Date,year,month,day,SPX,MSFT,ret_spx,ret_msft
8/5/2004,2004,8,5,1080.699951,20.069723,-0.016320375,-0.018887675
8/6/2004,2004,8,6,1063.969971,19.785408,-0.015480689,-0.014166364
8/9/2004,2004,8,9,1065.219971,19.814569,0.001174845,0.001473864
8/10/2004,2004,8,10,1079.040039,20.208229,0.01297391,0.0198672
8/11/2004,2004,8,11,1075.790039,19.982239,-0.003011936,-0.011183068
8/12/2004,2004,8,12,1063.22998,19.595856,-0.011675195,-0.019336322
8/13/2004,2004,8,13,1064.800049,19.69792,0.001476697,0.005208448
8/16/2004,2004,8,16,1079.339966,19.748951,0.013655068,0.00259068
8/17/2004,2004,8,17,1081.709961,19.719797,0.002195782,-0.00147623
8/18/2004,2004,8,18,1095.170044,20.018686,0.012443338,0.015156799
8/19/2004,2004,8,19,1091.22998,19.770832,-0.003597673,-0.012381132
8/20/2004,2004,8,20,1098.349976,19.829147,0.006524744,0.002949547
8/23/2004,2004,8,23,1095.680054,19.91688,-0.002430848,0.004424446
8/24/2004,2004,8,24,1096.189941,19.91688,0.000465361,0
8/25/2004,2004,8,25,1104.959961,20.143545,0.008000457,0.011380548
8/26/2004,2004,8,26,1105.089966,20.063114,0.000117656,-0.003992892
8/27/2004,2004,8,27,1107.77002,20.077744,0.002425191,0.000729199
8/30/2004,2004,8,30,1099.150024,19.960751,-0.007781395,-0.005826999
8/31/2004,2004,8,31,1104.23999,19.960751,0.00463082,0
9/1/2004,2004,9,1,1105.910034,20.026564,0.001512392,0.00329712
9/2/2004,2004,9,2,1118.310059,20.194727,0.011212508,0.008396997
9/3/2004,2004,9,3,1113.630005,19.821829,-0.004184934,-0.018465117
9/7/2004,2004,9,7,1121.300049,20.004623,0.006887426,0.009221853
9/8/2004,2004,9,8,1116.27002,19.931513,-0.00448589,-0.003654655
9/9/2004,2004,9,9,1118.380005,19.946133,0.00189021,0.000733512
9/10/2004,2004,9,10,1123.920044,20.099684,0.004953628,0.007698284
9/13/2004,2004,9,13,1125.819946,19.924192,0.001690425,-0.008731083
9/14/2004,2004,9,14,1128.329956,20.063114,0.002229495,0.006972529
9/15/2004,2004,9,15,1120.369995,19.880323,-0.007054639,-0.009110799
9/16/2004,2004,9,16,1123.5,19.931513,0.002793724,0.002574908
9/17/2004,2004,9,17,1128.550049,20.114296,0.004494926,0.009170553
9/20/2004,2004,9,20,1122.199951,20.114296,-0.005626776,0
9/21/2004,2004,9,21,1129.300049,19.931513,0.006326946,-0.009087218
9/22/2004,2004,9,22,1113.560059,19.829144,-0.013937828,-0.005136038
9/23/2004,2004,9,23,1108.359985,19.997311,-0.004669774,0.0084808
9/24/2004,2004,9,24,1110.109985,19.953444,0.001578909,-0.002193645
9/27/2004,2004,9,27,1103.52002,19.880323,-0.005936317,-0.00366458
9/28/2004,2004,9,28,1110.060059,19.938818,0.005926525,0.002942357
9/29/2004,2004,9,29,1114.800049,20.165483,0.00427003,0.011368026
9/30/2004,2004,9,30,1114.579956,20.216663,-0.000197428,0.002538
10/1/2004,2004,10,1,1131.5,20.655359,0.015180646,0.021699724
10/4/2004,2004,10,4,1135.170044,20.560312,0.003243521,-0.004601566
10/5/2004,2004,10,5,1134.47998,20.75042,-0.000607895,0.009246358
10/6/2004,2004,10,6,1142.050049,20.860083,0.006672722,0.005284857
10/7/2004,2004,10,7,1130.650024,20.596867,-0.009982071,-0.012618166
10/8/2004,2004,10,8,1122.140015,20.465254,-0.007526652,-0.006389952
10/11/2004,2004,10,11,1124.390015,20.516436,0.002005097,0.002500922
10/12/2004,2004,10,12,1121.839966,20.494499,-0.00226794,-0.00106924
10/13/2004,2004,10,13,1113.650024,20.494499,-0.007300455,0
10/14/2004,2004,10,14,1103.290039,20.326334,-0.00930273,-0.008205373
10/15/2004,2004,10,15,1108.199951,20.465254,0.004450246,0.006834484
10/18/2004,2004,10,18,1114.02002,20.772343,0.005251822,0.015005384
10/19/2004,2004,10,19,1103.22998,20.604183,-0.009685679,-0.00809538
10/20/2004,2004,10,20,1103.660034,20.984383,0.000389814,0.018452564
10/21/2004,2004,10,21,1106.48999,20.882021,0.002564156,-0.004878009
10/22/2004,2004,10,22,1095.73999,20.282469,-0.009715406,-0.028711397
10/25/2004,2004,10,25,1094.800049,20.20204,-0.000857814,-0.003965444
10/26/2004,2004,10,26,1111.089966,20.399454,0.014879354,0.009771983
10/27/2004,2004,10,27,1125.400024,20.582239,0.012879297,0.008960289
10/28/2004,2004,10,28,1127.439941,20.479876,0.001812615,-0.004973366
10/29/2004,2004,10,29,1130.199951,20.450634,0.002448033,-0.001427841
11/1/2004,2004,11,1,1130.51001,20.531055,0.00027434,0.003932445
11/2/2004,2004,11,2,1130.560059,20.648043,4.42712E-05,0.0056981
11/3/2004,2004,11,3,1143.199951,20.816212,0.011180204,0.008144549
11/4/2004,2004,11,4,1161.670044,21.203733,0.016156485,0.018616307
11/5/2004,2004,11,5,1166.170044,21.430391,0.003873733,0.010689533
11/8/2004,2004,11,8,1164.890015,21.408461,-0.001097635,-0.001023313
11/9/2004,2004,11,9,1164.079956,21.766731,-0.000695395,0.016734972
11/10/2004,2004,11,10,1162.910034,21.737478,-0.001005019,-0.001343932
11/11/2004,2004,11,11,1173.47998,21.920269,0.009089221,0.008409025
11/12/2004,2004,11,12,1184.170044,21.912962,0.009109711,-0.000333344
11/15/2004,2004,11,15,1183.810059,20.080166,-0.000303998,-0.083639811
11/16/2004,2004,11,16,1175.430054,19.882214,-0.007078843,-0.009858086
11/17/2004,2004,11,17,1181.939941,19.918871,0.005538302,0.001843708
11/18/2004,2004,11,18,1183.550049,19.845556,0.001362259,-0.00368068
11/19/2004,2004,11,19,1170.339966,19.691605,-0.011161406,-0.007757455
11/22/2004,2004,11,22,1177.23999,19.537657,0.005895743,-0.007817951
11/23/2004,2004,11,23,1176.939941,19.449678,-0.000254875,-0.004503048
11/24/2004,2004,11,24,1181.76001,19.530315,0.004095425,0.00414593
11/26/2004,2004,11,26,1182.650024,19.500992,0.000753126,-0.001501409
11/29/2004,2004,11,29,1178.569946,19.625624,-0.003449945,0.006391059
11/30/2004,2004,11,30,1173.819946,19.654947,-0.004030308,0.001494118
12/1/2004,2004,12,1,1191.369995,19.977518,0.014951227,0.016411695
12/2/2004,2004,12,2,1190.329956,19.860218,-0.000872977,-0.0058716
12/3/2004,2004,12,3,1191.170044,19.962858,0.000705761,0.005168121
12/6/2004,2004,12,6,1190.25,20.036173,-0.000772387,0.00367257
12/7/2004,2004,12,7,1177.069946,19.845556,-0.011073349,-0.009513643
12/8/2004,2004,12,8,1182.810059,20.058167,0.004876612,0.01071328
12/9/2004,2004,12,9,1189.23999,19.962858,0.005436148,-0.004751631
12/10/2004,2004,12,10,1188,19.852884,-0.001042674,-0.005508931
12/13/2004,2004,12,13,1198.680054,19.977518,0.008989944,0.006277879
12/14/2004,2004,12,14,1203.380005,19.962858,0.003920939,-0.000733825
12/15/2004,2004,12,15,1205.719971,19.874882,0.001944495,-0.004406984
12/16/2004,2004,12,16,1203.209961,19.911539,-0.002081752,0.001844388
12/17/2004,2004,12,17,1194.199951,19.764923,-0.007488311,-0.007363369
12/20/2004,2004,12,20,1194.650024,19.757584,0.000376882,-0.000371314
12/21/2004,2004,12,21,1205.449951,19.845556,0.009040243,0.004452569
12/22/2004,2004,12,22,1209.569946,19.772249,0.003417807,-0.003693875
12/23/2004,2004,12,23,1210.130005,19.801575,0.000463023,0.00148319
12/27/2004,2004,12,27,1204.920044,19.684271,-0.00430529,-0.005923973
12/28/2004,2004,12,28,1213.540039,19.757584,0.007153998,0.003724446
12/29/2004,2004,12,29,1213.449951,19.72093,-7.42357E-05,-0.001855186
12/30/2004,2004,12,30,1213.550049,19.61829,8.24904E-05,-0.005204623
12/31/2004,2004,12,31,1211.920044,19.588968,-0.001343171,-0.001494626
1/3/2005,2005,1,3,1202.079956,19.603628,-0.00811942,0.00074838
1/4/2005,2005,1,4,1188.050049,19.676945,-0.011671359,0.003739971
1/5/2005,2005,1,5,1183.73999,19.632954,-0.003627843,-0.002235662
1/6/2005,2005,1,6,1187.890015,19.610966,0.003505859,-0.001119954
1/7/2005,2005,1,7,1186.189941,19.552311,-0.001431171,-0.002990929
1/10/2005,2005,1,10,1190.25,19.647612,0.003422773,0.004874155
1/11/2005,2005,1,11,1182.98999,19.596302,-0.006099567,-0.002611513
1/12/2005,2005,1,12,1187.699951,19.632954,0.003981404,0.001870353
1/13/2005,2005,1,13,1177.449951,19.259066,-0.008630126,-0.019043899
1/14/2005,2005,1,14,1184.52002,19.149096,0.00600456,-0.005710038
1/18/2005,2005,1,18,1195.97998,19.295717,0.009674771,0.007656811
1/19/2005,2005,1,19,1184.630005,19.046459,-0.009490105,-0.012917789
1/20/2005,2005,1,20,1175.410034,18.958487,-0.007782996,-0.004618811
1/21/2005,2005,1,21,1167.869995,18.804531,-0.006414816,-0.00812069
1/24/2005,2005,1,24,1163.75,18.819191,-0.003527786,0.000779599
1/25/2005,2005,1,25,1168.410034,19.075788,0.004004326,0.013634858
1/26/2005,2005,1,26,1174.069946,19.068447,0.004844115,-0.000384833
1/27/2005,2005,1,27,1174.550049,19.141766,0.000408922,0.003845043
1/28/2005,2005,1,28,1171.359985,19.193085,-0.002715988,0.002680996
1/31/2005,2005,1,31,1181.27002,19.266394,0.008460281,0.003819553
2/1/2005,2005,2,1,1189.410034,19.347048,0.0068909,0.004186253
2/2/2005,2005,2,2,1193.189941,19.398359,0.003177968,0.002652136
2/3/2005,2005,2,3,1189.890015,19.193085,-0.002765633,-0.010582029
2/4/2005,2005,2,4,1203.030029,19.295717,0.011043049,0.005347343
2/7/2005,2005,2,7,1201.719971,19.178419,-0.001088965,-0.006078966
2/8/2005,2005,2,8,1202.300049,19.237068,0.000482706,0.003058073
2/9/2005,2005,2,9,1191.98999,19.112444,-0.00857528,-0.006478326
2/10/2005,2005,2,10,1197.01001,19.105104,0.004211462,-0.000384043
2/11/2005,2005,2,11,1205.300049,19.039125,0.006925622,-0.003453475
2/14/2005,2005,2,14,1206.140015,19.068447,0.000696894,0.001540092
2/15/2005,2005,2,15,1210.119995,19.068451,0.003299766,2.09771E-07
2/16/2005,2005,2,16,1210.339966,18.965498,0.000181776,-0.005399128
2/17/2005,2005,2,17,1200.75,18.862545,-0.007923366,-0.005428436
2/18/2005,2005,2,18,1201.589966,18.737532,0.000699534,-0.006627579
2/22/2005,2005,2,22,1184.160034,18.553686,-0.014505724,-0.009811644
2/23/2005,2005,2,23,1190.800049,18.531626,0.005607363,-0.001188982
2/24/2005,2005,2,24,1200.199951,18.656639,0.00789377,0.006745927
2/25/2005,2005,2,25,1211.369995,18.568394,0.009306819,-0.004729952
2/28/2005,2005,2,28,1203.599976,18.502209,-0.006414241,-0.00356439
3/1/2005,2005,3,1,1210.410034,18.59045,0.005658074,0.004769214
3/2/2005,2005,3,2,1210.079956,18.575747,-0.000272699,-0.00079089
3/3/2005,2005,3,3,1210.469971,18.50956,0.000322305,-0.003563087
3/4/2005,2005,3,4,1222.119995,18.50956,0.009624381,0
3/7/2005,2005,3,7,1225.310059,18.730179,0.002610271,0.011919192
3/8/2005,2005,3,8,1219.430054,18.678696,-0.004798789,-0.002748666
3/9/2005,2005,3,9,1207.01001,18.612514,-0.010185122,-0.003543181
3/10/2005,2005,3,10,1209.25,18.700764,0.001855817,0.004741434
3/11/2005,2005,3,11,1200.079956,18.450726,-0.007583249,-0.01337047
3/14/2005,2005,3,14,1206.829956,18.465439,0.005624625,0.000797421
3/15/2005,2005,3,15,1197.75,18.318367,-0.007523807,-0.007964717
3/16/2005,2005,3,16,1188.069946,18.112455,-0.008081865,-0.01124074
3/17/2005,2005,3,17,1190.209961,18.046272,0.001801253,-0.003654005
3/18/2005,2005,3,18,1189.650024,17.877123,-0.000470452,-0.009373072
3/21/2005,2005,3,21,1183.780029,17.796238,-0.00493422,-0.004524498
3/22/2005,2005,3,22,1171.709961,17.641811,-0.010196209,-0.008677508
3/23/2005,2005,3,23,1172.530029,17.781536,0.00069989,0.007920105
3/24/2005,2005,3,24,1171.420044,17.855078,-0.000946658,0.004135863
3/28/2005,2005,3,28,1174.280029,17.796238,0.002441468,-0.003295421
3/29/2005,2005,3,29,1165.359985,17.590338,-0.007596181,-0.011569861
3/30/2005,2005,3,30,1181.410034,17.766823,0.01377261,0.010033065
3/31/2005,2005,3,31,1180.589966,17.774183,-0.000694143,0.000414255
4/1/2005,2005,4,1,1172.920044,17.737413,-0.006496686,-0.002068731
4/4/2005,2005,4,4,1176.119995,17.818302,0.002728192,0.004560361
4/5/2005,2005,4,5,1181.390015,17.994795,0.004480852,0.009905153
4/6/2005,2005,4,6,1184.069946,18.141867,0.002268456,0.00817303
4/7/2005,2005,4,7,1191.140015,18.45808,0.005970989,0.017430014
4/8/2005,2005,4,8,1181.199951,18.340431,-0.008345,-0.006373848
4/11/2005,2005,4,11,1181.209961,18.36248,8.47443E-06,0.001202207
4/12/2005,2005,4,12,1187.76001,18.619871,0.005545203,0.014017224
4/13/2005,2005,4,13,1173.790039,18.413963,-0.011761611,-0.011058508
4/14/2005,2005,4,14,1162.050049,18.266886,-0.01000178,-0.007987254
4/15/2005,2005,4,15,1142.619995,17.987444,-0.016720497,-0.015297736
4/18/2005,2005,4,18,1145.97998,18.127169,0.002940597,0.007767919
4/19/2005,2005,4,19,1152.780029,18.112455,0.005933829,-0.00081171
4/20/2005,2005,4,20,1137.5,17.884487,-0.013254939,-0.012586256
4/21/2005,2005,4,21,1159.949951,18.59045,0.019736221,0.039473483
4/22/2005,2005,4,22,1152.119995,18.369839,-0.006750253,-0.011866899
4/25/2005,2005,4,25,1162.099976,18.37719,0.008662276,0.000400167
4/26/2005,2005,4,26,1151.829956,18.208052,-0.008837467,-0.009203692
4/27/2005,2005,4,27,1156.380005,18.37719,0.003950278,0.009289187
4/28/2005,2005,4,28,1143.219971,17.980089,-0.011380371,-0.021608363
4/29/2005,2005,4,29,1156.849976,18.605154,0.011922469,0.034764288
5/2/2005,2005,5,2,1162.160034,18.553686,0.004590101,-0.00276633
5/3/2005,2005,5,3,1161.170044,18.649286,-0.000851853,0.005152615
5/4/2005,2005,5,4,1175.650024,18.538971,0.012470163,-0.00591524
5/5/2005,2005,5,5,1172.630005,18.553686,-0.002568808,0.000793733
5/6/2005,2005,5,6,1171.349976,18.546331,-0.001091588,-0.000396417
5/9/2005,2005,5,9,1178.839966,18.465439,0.006394323,-0.004361617
5/10/2005,2005,5,10,1166.219971,18.311008,-0.010705435,-0.008363246
5/11/2005,2005,5,11,1171.109985,18.318367,0.004193046,0.000401889
5/12/2005,2005,5,12,1159.359985,18.384546,-0.010033216,0.003612713
5/13/2005,2005,5,13,1154.050049,18.605154,-0.004580058,0.011999644
5/16/2005,2005,5,16,1165.689941,18.804346,0.010086124,0.010706281
5/17/2005,2005,5,17,1173.800049,18.782213,0.006957346,-0.001177015
5/18/2005,2005,5,18,1185.560059,18.95927,0.010018751,0.009426844
5/19/2005,2005,5,19,1191.079956,19.121555,0.00465594,0.008559665
5/20/2005,2005,5,20,1189.280029,18.988777,-0.001511172,-0.006943891
5/23/2005,2005,5,23,1193.859985,19.069925,0.003851032,0.004273472
5/24/2005,2005,5,24,1194.069946,18.996149,0.000175867,-0.003868709
5/25/2005,2005,5,25,1190.01001,18.966642,-0.003400082,-0.001553315
5/26/2005,2005,5,26,1197.619995,19.106804,0.006394892,0.007389922
5/27/2005,2005,5,27,1198.780029,19.23222,0.000968616,0.006563944
5/31/2005,2005,5,31,1191.5,19.033041,-0.006072865,-0.010356527
6/1/2005,2005,6,1,1202.219971,19.040419,0.008997038,0.000387642
6/2/2005,2005,6,2,1204.290039,19.02566,0.001721871,-0.000775141
6/3/2005,2005,6,3,1196.02002,18.760082,-0.006867132,-0.013958938
6/6/2005,2005,6,6,1197.51001,18.71582,0.00124579,-0.002359371
6/7/2005,2005,6,7,1197.26001,18.819099,-0.000208767,0.005518273
6/8/2005,2005,6,8,1194.670044,18.737946,-0.002163244,-0.004312268
6/9/2005,2005,6,9,1200.930054,18.819099,0.005239949,0.004330944
6/10/2005,2005,6,10,1198.109985,18.760082,-0.002348238,-0.003136016
6/13/2005,2005,6,13,1200.819946,18.671558,0.002261863,-0.004718743
6/14/2005,2005,6,14,1203.910034,18.708445,0.002573315,0.001975572
6/15/2005,2005,6,15,1206.579956,18.634672,0.002217709,-0.003943299
6/16/2005,2005,6,16,1210.959961,18.472372,0.003630099,-0.008709571
6/17/2005,2005,6,17,1216.959961,18.472372,0.004954747,0
6/20/2005,2005,6,20,1216.099976,18.524012,-0.000706667,0.002795526
6/21/2005,2005,6,21,1213.609985,18.553522,-0.002047522,0.001593067
6/22/2005,2005,6,22,1213.880005,18.494503,0.000222493,-0.003181013
6/23/2005,2005,6,23,1200.72998,18.671558,-0.010833052,0.009573385
6/24/2005,2005,6,24,1191.569946,18.472372,-0.007628721,-0.010667883
6/27/2005,2005,6,27,1190.689941,18.479752,-0.000738526,0.000399516
6/28/2005,2005,6,28,1201.569946,18.494503,0.009137564,0.000798225
6/29/2005,2005,6,29,1199.849976,18.509254,-0.001431436,0.000797588
6/30/2005,2005,6,30,1191.329956,18.324825,-0.007100904,-0.009964151
7/1/2005,2005,7,1,1194.439941,18.228928,0.002610515,-0.005233174
7/5/2005,2005,7,5,1204.98999,18.428106,0.008832632,0.010926479
7/6/2005,2005,7,6,1194.939941,18.22155,-0.008340359,-0.011208748
7/7/2005,2005,7,7,1197.869995,18.184671,0.002452051,-0.002023922
7/8/2005,2005,7,8,1211.859985,18.509254,0.011679055,0.017849264
7/11/2005,2005,7,11,1219.439941,18.656807,0.006254812,0.00797185
7/12/2005,2005,7,12,1222.209961,18.892866,0.002271551,0.012652701
7/13/2005,2005,7,13,1223.290039,18.929756,0.000883709,0.001952589
7/14/2005,2005,7,14,1226.5,19.158445,0.002624039,0.012080927
7/15/2005,2005,7,15,1227.920044,19.02566,0.001157802,-0.006930886
7/18/2005,2005,7,18,1221.130005,18.848604,-0.005529708,-0.009306169
7/19/2005,2005,7,19,1229.349976,19.298611,0.006731446,0.023874819
7/20/2005,2005,7,20,1235.199951,19.320749,0.004758592,0.001147129
7/21/2005,2005,7,21,1227.040039,19.505171,-0.006606147,0.009545282
7/22/2005,2005,7,22,1233.680054,18.944508,0.005411409,-0.028744326
7/25/2005,2005,7,25,1229.030029,18.951887,-0.003769231,0.000389506
7/26/2005,2005,7,26,1231.160034,18.841228,0.001733078,-0.005838944
7/27/2005,2005,7,27,1236.790039,18.974012,0.004572927,0.007047524
7/28/2005,2005,7,28,1243.719971,18.996149,0.00560316,0.001166701
7/29/2005,2005,7,29,1234.180054,18.892866,-0.00767047,-0.005437049
8/1/2005,2005,8,1,1235.349976,19.121555,0.000947935,0.012104516
8/2/2005,2005,8,2,1244.119995,19.778128,0.007099218,0.034336799
8/3/2005,2005,8,3,1245.040039,20.102716,0.000739514,0.016411462
8/4/2005,2005,8,4,1235.859985,20.154366,-0.0073733,0.002569305
8/5/2005,2005,8,5,1226.420044,20.478958,-0.007638358,0.016105295
8/8/2005,2005,8,8,1223.130005,20.0142,-0.002682636,-0.022694416
8/9/2005,2005,8,9,1231.380005,20.176497,0.00674499,0.008109093
8/10/2005,2005,8,10,1229.130005,19.881407,-0.001827218,-0.014625433
8/11/2005,2005,8,11,1237.810059,20.117474,0.007061949,0.011873757
8/12/2005,2005,8,12,1230.390015,19.955179,-0.005994493,-0.008067365
8/15/2005,2005,8,15,1233.869995,20.073565,0.002828355,0.005932595
8/16/2005,2005,8,16,1219.339966,19.785004,-0.01177598,-0.014375175
8/17/2005,2005,8,17,1220.23999,19.940378,0.000738124,0.007853119
8/18/2005,2005,8,18,1219.02002,19.8442,-0.000999779,-0.004823279
8/19/2005,2005,8,19,1219.709961,19.770205,0.00056598,-0.003728797
8/22/2005,2005,8,22,1221.72998,19.910788,0.001656147,0.007110852
8/23/2005,2005,8,23,1217.589966,19.881182,-0.003388649,-0.001486933
8/24/2005,2005,8,24,1209.589966,19.836794,-0.006570356,-0.002232664
8/25/2005,2005,8,25,1212.369995,19.999567,0.002298323,0.00820561
8/26/2005,2005,8,26,1205.099976,19.955179,-0.005996535,-0.002219448
8/29/2005,2005,8,29,1212.280029,20.088362,0.005958056,0.006674107
8/30/2005,2005,8,30,1208.410034,20.110559,-0.003192328,0.001104968
8/31/2005,2005,8,31,1220.329956,20.258537,0.009864137,0.007358224
9/1/2005,2005,9,1,1221.589966,20.125355,0.001032516,-0.006574117
9/2/2005,2005,9,2,1218.02002,19.992172,-0.002922377,-0.006617672
9/6/2005,2005,9,6,1233.390015,19.977375,0.012618836,-0.00074014
9/7/2005,2005,9,7,1236.359985,19.866392,0.002407973,-0.005555435
9/8/2005,2005,9,8,1231.670044,19.688814,-0.003793346,-0.008938614
9/9/2005,2005,9,9,1241.47998,19.666616,0.007964744,-0.001127442
9/12/2005,2005,9,12,1240.560059,19.688814,-0.000740987,0.001128715
9/13/2005,2005,9,13,1231.199951,19.592625,-0.007545066,-0.004885464
9/14/2005,2005,9,14,1227.160034,19.466841,-0.003281284,-0.006419967
9/15/2005,2005,9,15,1227.72998,19.43725,0.000464443,-0.001520072
9/16/2005,2005,9,16,1237.910034,19.289267,0.008291769,-0.007613371
9/19/2005,2005,9,19,1231.02002,19.237471,-0.005565844,-0.002685224
9/20/2005,2005,9,20,1221.339966,19.119085,-0.007863442,-0.006153927
9/21/2005,2005,9,21,1210.199951,18.860125,-0.009121142,-0.013544581
9/22/2005,2005,9,22,1214.619995,18.74914,0.003652325,-0.005884638
9/23/2005,2005,9,23,1215.290039,18.697346,0.000551649,-0.002762473
9/26/2005,2005,9,26,1215.630005,18.697346,0.000279741,0
9/27/2005,2005,9,27,1215.660034,18.74914,2.47024E-05,0.002770126
9/28/2005,2005,9,28,1216.890015,18.993309,0.00101178,0.013022944
9/29/2005,2005,9,29,1227.680054,19.193081,0.008866897,0.01051802
9/30/2005,2005,9,30,1228.810059,19.037693,0.000920439,-0.008096043
10/3/2005,2005,10,3,1226.699951,18.867525,-0.001717196,-0.008938478
10/4/2005,2005,10,4,1214.469971,18.482773,-0.009969822,-0.020392288
10/5/2005,2005,10,5,1196.390015,18.253401,-0.014887117,-0.012410043
10/6/2005,2005,10,6,1191.48999,18.297796,-0.004095675,0.002432149
10/7/2005,2005,10,7,1195.900024,18.19421,0.003701277,-0.005661119
10/10/2005,2005,10,10,1187.329956,18.098024,-0.007166208,-0.005286627
10/11/2005,2005,10,11,1184.869995,18.061031,-0.002071843,-0.002044035
10/12/2005,2005,10,12,1177.680054,17.979647,-0.006068126,-0.004506055
10/13/2005,2005,10,13,1176.839966,18.19421,-0.000713341,0.01193366
10/14/2005,2005,10,14,1186.569946,18.253401,0.008267887,0.003253288
